City1,City2,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num,dep latitude,dep longitude,arr latitude,arr longitude,haul
BRISBANE,CAIRNS,69604,642,78.1,1391,96819164,123985394,89134,2020,August,-27.47101,153.024292,-16.92304,145.766251,1k-2k
BRISBANE,CAIRNS,75016,755,75.6,1391,104347256,137992764,99204,2020,September,-27.47101,153.024292,-16.92304,145.766251,1k-2k
BRISBANE,CAIRNS,77630,737,77.7,1391,107983330,138944208,99888,2020,October,-27.47101,153.024292,-16.92304,145.766251,1k-2k
BRISBANE,CAIRNS,74452,623,83.7,1391,103562732,123761443,88973,2020,November,-27.47101,153.024292,-16.92304,145.766251,1k-2k
BRISBANE,CAIRNS,92584,727,81.6,1391,128784344,157888237,113507,2020,December,-27.47101,153.024292,-16.92304,145.766251,1k-2k
BRISBANE,DARWIN,27813,234,71.6,2852,79322676,110714640,38820,2019,January,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,20510,187,70,2852,58494520,83603528,29314,2019,February,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,23626,201,72.9,2852,67381352,92464692,32421,2019,March,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,29037,214,83.3,2852,82813524,99369384,34842,2019,April,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,29165,226,82.9,2852,83178580,100307692,35171,2019,May,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,32996,239,83.6,2852,94104592,112596960,39480,2019,June,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,39625,285,83.7,2852,113010500,135013680,47340,2019,July,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,35716,257,85.2,2852,101862032,119547284,41917,2019,August,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,32518,245,81.2,2852,92741336,114188376,40038,2019,September,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,29577,237,77.2,2852,84353604,109328568,38334,2019,October,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,25708,201,80.1,2852,73319216,91549200,32100,2019,November,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,28523,227,76.1,2852,81347596,106853032,37466,2019,December,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,28226,230,74.9,2852,80500552,107548920,37710,2020,January,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,19858,169,74.9,2852,56635016,75583704,26502,2020,February,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,15128,151,65.7,2852,43145056,65664448,23024,2020,March,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,0,0,0,2852,0,0,0,2020,April,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,0,0,0,2852,0,0,0,2020,May,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,0,0,0,2852,0,0,0,2020,June,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,8066,112,66.4,2852,23004232,34634688,12144,2020,July,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,11060,130,63.8,2852,31543120,49476496,17348,2020,August,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,15789,140,73.4,2852,45030228,61386448,21524,2020,September,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,19197,160,76.5,2852,54749844,71602312,25106,2020,October,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,17384,153,71.8,2852,49579168,69024104,24202,2020,November,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,DARWIN,24347,196,77.1,2852,69437644,90057604,31577,2020,December,-27.47101,153.024292,-12.45722,130.836639,2k-3k
BRISBANE,EMERALD,14369,355,59.1,653,9382957,15877042,24314,2019,January,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,14910,350,62.7,653,9736230,15536176,23792,2019,February,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,16332,375,64.8,653,10664796,16469966,25222,2019,March,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,15585,345,66.8,653,10177005,15230572,23324,2019,April,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,17295,387,65.8,653,11293635,17153004,26268,2019,May,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,16639,360,68.5,653,10865267,15867900,24300,2019,June,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,18616,386,70.6,653,12156248,17226140,26380,2019,July,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,18119,378,70.8,653,11831707,16716800,25600,2019,August,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,17550,373,69,653,11460150,16605790,25430,2019,September,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,18854,392,71.8,653,12311662,17153004,26268,2019,October,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,17429,366,69.7,653,11381137,16338060,25020,2019,November,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,15796,350,66.7,653,10314788,15457816,23672,2019,December,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,15792,350,67,653,10312176,15393822,23574,2020,January,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,15540,347,65.8,653,10147620,15414718,23606,2020,February,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,13052,349,57.1,653,8522956,14921050,22850,2020,March,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,0,0,0,653,0,0,0,2020,April,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,0,0,0,653,0,0,0,2020,May,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,0,0,0,653,0,0,0,2020,June,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,0,0,0,653,0,0,0,2020,July,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,0,0,0,653,0,0,0,2020,August,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,0,0,0,653,0,0,0,2020,September,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,0,0,0,653,0,0,0,2020,October,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,0,0,0,653,0,0,0,2020,November,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,EMERALD,9708,316,46.9,653,6339324,13517100,20700,2020,December,-27.47101,153.024292,-23.522961,148.157837,below 1k
BRISBANE,GLADSTONE,17907,348,67,434,7771638,11593008,26712,2019,January,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,17927,384,61.5,434,7780318,12650232,29148,2019,February,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,20586,418,65.1,434,8934324,13732194,31641,2019,March,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,20497,407,66.5,434,8895698,13380220,30830,2019,April,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,21006,436,64.5,434,9116604,14126700,32550,2019,May,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,19946,408,64.9,434,8656564,13348104,30756,2019,June,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,22526,435,69.3,434,9776284,14116718,32527,2019,July,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,21419,431,65.9,434,9295846,14104132,32498,2019,August,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,21364,417,68.2,434,9271976,13602428,31342,2019,September,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,22692,438,68.6,434,9848328,14351512,33068,2019,October,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,21574,418,68.2,434,9363116,13733496,31644,2019,November,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,20343,397,67.8,434,8828862,13026076,30014,2019,December,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,18976,401,62.7,434,8235584,13140652,30278,2020,January,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,18277,400,60.6,434,7932218,13095516,30174,2020,February,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,13274,372,47.3,434,5760916,12186720,28080,2020,March,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,1015,110,12.2,434,440510,3610880,8320,2020,April,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,1342,44,39.3,434,582428,1480808,3412,2020,May,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,2384,54,57.1,434,1034656,1810648,4172,2020,June,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,0,0,0,434,0,0,0,2020,July,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,0,0,0,434,0,0,0,2020,August,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,0,0,0,434,0,0,0,2020,September,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,8580,243,45.9,434,3723720,8114932,18698,2020,October,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,9887,259,49.6,434,4290958,8647016,19924,2020,November,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,GLADSTONE,11708,272,56.4,434,5081272,9002896,20744,2020,December,-27.47101,153.024292,-23.84761,151.256348,below 1k
BRISBANE,HOBART,25674,179,80.8,1791,45982134,56932308,31788,2019,January,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,18948,134,79.3,1791,33935868,42812064,23904,2019,February,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,19831,142,78.4,1791,35517321,45297972,25292,2019,March,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,20991,140,84.6,1791,37594881,44454411,24821,2019,April,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,15075,109,81.5,1791,26999325,33146037,18507,2019,May,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,15742,112,81.8,1791,28193922,34466004,19244,2019,June,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,19781,132,86.1,1791,35427771,41135688,22968,2019,July,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,18642,126,83.3,1791,33387822,40068252,22372,2019,August,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,19204,126,86,1791,34394364,39989448,22328,2019,September,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,20974,132,89.5,1791,37564434,41984622,23442,2019,October,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,21124,139,85.4,1791,37833084,44277102,24722,2019,November,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,25414,171,83.5,1791,45516474,54494757,30427,2019,December,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,27011,174,86.8,1791,48376701,55718010,31110,2020,January,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,19518,131,84.1,1791,34956738,41572692,23212,2020,February,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,14112,110,72.2,1791,25274592,35028378,19558,2020,March,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,0,0,0,1791,0,0,0,2020,April,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,0,0,0,1791,0,0,0,2020,May,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,0,0,0,1791,0,0,0,2020,June,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,0,0,0,1791,0,0,0,2020,July,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,0,0,0,1791,0,0,0,2020,August,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,0,0,0,1791,0,0,0,2020,September,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,0,0,0,1791,0,0,0,2020,October,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,12236,74,90,1791,21914676,24343272,13592,2020,November,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HOBART,26820,218,75.7,1791,48034620,63433638,35418,2020,December,-27.47101,153.024292,-42.883209,147.331665,1k-2k
BRISBANE,HAMILTON ISLAND,9175,117,62,888,8147400,13144176,14802,2019,January,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,9983,111,71.7,888,8864904,12366288,13926,2019,February,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,9783,122,64.1,888,8687304,13547328,15256,2019,March,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,10818,118,70.9,888,9606384,13547328,15256,2019,April,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,10069,118,66.9,888,8941272,13369728,15056,2019,May,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,9905,119,66.8,888,8795640,13169040,14830,2019,June,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,11405,119,73.4,888,10127640,13799520,15540,2019,July,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,12628,124,80.6,888,11213664,13918512,15674,2019,August,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,12425,124,80.5,888,11033400,13710720,15440,2019,September,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,12530,124,80.5,888,11126640,13827936,15572,2019,October,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,11669,120,77.3,888,10362072,13410576,15102,2019,November,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,12021,124,75.3,888,10674648,14184912,15974,2019,December,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,11666,123,74.9,888,10359408,13827048,15571,2020,January,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,8878,114,62.3,888,7883664,12659328,14256,2020,February,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,6578,97,54.5,888,5841264,10725264,12078,2020,March,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,0,0,0,2020,April,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,0,0,0,2020,May,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,0,0,0,2020,June,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,0,0,0,2020,July,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,0,0,0,2020,August,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,0,0,0,888,0,0,0,2020,September,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,17984,160,72.2,888,15969792,22113864,24903,2020,October,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,18863,144,75.5,888,16750344,22199112,24999,2020,November,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,HAMILTON ISLAND,22349,210,66.8,888,19845912,29722248,33471,2020,December,-27.47101,153.024292,-20.34602,148.951935,below 1k
BRISBANE,MOUNT ISA,9156,132,63.1,1573,14402388,22822657,14509,2019,January,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,9650,135,67.6,1573,15179450,22462440,14280,2019,February,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,10699,124,68.6,1573,16829527,24694527,15699,2019,March,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,11313,141,68.4,1573,17795349,26001690,16530,2019,April,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,12146,144,71.6,1573,19105658,26717405,16985,2019,May,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,11881,138,72.8,1573,18688813,25665068,16316,2019,June,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,12891,148,75,1573,20277543,27039870,17190,2019,July,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,13501,147,77.2,1573,21237073,27521208,17496,2019,August,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,12346,152,76.6,1573,19420258,25363052,16124,2019,September,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,13133,147,77.8,1573,20658209,26558532,16884,2019,October,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,13003,139,78.9,1573,20453719,25932478,16486,2019,November,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,11305,131,73.8,1573,17782765,24090495,15315,2019,December,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,11191,148,70.7,1573,17603443,24902163,15831,2020,January,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,10614,134,66.8,1573,16695822,24988678,15886,2020,February,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,9073,122,61.4,1573,14271829,23261524,14788,2020,March,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,2240,36,39.3,1573,3523520,8966100,5700,2020,April,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,0,0,0,1573,0,0,0,2020,May,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,0,0,0,1573,0,0,0,2020,June,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,0,0,0,1573,0,0,0,2020,July,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,0,0,0,1573,0,0,0,2020,August,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,0,0,0,1573,0,0,0,2020,September,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,0,0,0,1573,0,0,0,2020,October,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,8728,124,45.2,1573,13729144,30377776,19312,2020,November,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MOUNT ISA,9238,119,48.7,1573,14531374,29866551,18987,2020,December,-27.47101,153.024292,-20.725229,139.497269,1k-2k
BRISBANE,MELBOURNE,296590,2216,80.9,1381,409590790,506371270,366670,2019,January,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,255981,1956,78.6,1381,353509761,449536215,325515,2019,February,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,295315,2133,81.2,1381,407830015,502505851,363871,2019,March,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,307006,2137,82.8,1381,423975286,512099658,370818,2019,April,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,276350,2017,80.8,1381,381639350,472052039,341819,2019,May,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,275212,1991,81.4,1381,379863384,466702045,338119,2019,June,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,330830,2259,85.4,1381,456876230,534908254,387334,2019,July,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,306282,2108,85.4,1381,422975442,495523515,358815,2019,August,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,312075,2111,86.6,1381,430735281,497462439,360393,2019,September,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,331472,2211,87.4,1381,457762832,523548148,379108,2019,October,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,306718,2077,86.7,1381,423577558,488666850,353850,2019,November,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,314850,2205,85.8,1381,434807850,506878097,367037,2019,December,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,308815,2132,85.7,1381,426473515,497517679,360259,2020,January,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,239671,1891,76.1,1381,330985651,435129623,315083,2020,February,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,168894,1663,61.6,1381,233242614,378532100,274100,2020,March,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,8637,257,36.5,1381,11927697,32659269,23649,2020,April,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,16128,267,55.5,1381,22272768,40134622,29062,2020,May,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,27098,355,60.8,1381,37422338,61501454,44534,2020,June,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,6580,232,36.8,1381,9086980,24692280,17880,2020,July,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,3677,138,37.8,1381,5077937,13417796,9716,2020,August,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,4401,182,50.9,1381,6077781,11940126,8646,2020,September,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,6050,174,57.8,1381,8355050,14456308,10468,2020,October,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,6220,220,38.5,1381,8589820,22311436,16156,2020,November,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MELBOURNE,132589,1138,78.2,1381,183105409,234111263,169523,2020,December,-27.47101,153.024292,-37.813938,144.963425,1k-2k
BRISBANE,MACKAY,58371,622,71.2,797,46521687,65310962,81946,2019,January,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,54441,571,72.6,797,43389477,59728774,74942,2019,February,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,61198,621,75.4,797,48774806,64619166,81078,2019,March,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,61140,633,73.4,797,48728580,66339889,83237,2019,April,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,65378,678,74.7,797,52106266,69798072,87576,2019,May,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,62406,639,75.4,797,49737582,65976457,82781,2019,June,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,68800,697,77.3,797,54833600,70916263,88979,2019,July,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,69350,688,78.3,797,55271950,70552034,88522,2019,August,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,69701,669,80.7,797,55551697,68815371,86343,2019,September,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,71185,684,82.3,797,56734445,68966004,86532,2019,October,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,66122,637,81,797,52699234,65091787,81671,2019,November,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,67545,636,83.1,797,53833365,64784145,81285,2019,December,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,62875,627,77.1,797,50111375,64985786,81538,2020,January,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,58246,616,74.3,797,46422062,62465672,78376,2020,February,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,44894,569,64.2,797,35780518,55716676,69908,2020,March,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,6121,186,42.5,797,4878437,11484770,14410,2020,April,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,5741,108,56.7,797,4575577,8067234,10122,2020,May,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,14021,182,77.3,797,11174737,14452001,18133,2020,June,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,28035,282,75.3,797,22343895,29661152,37216,2020,July,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,27674,363,54.2,797,22056178,40677286,51038,2020,August,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,30264,364,58.3,797,24120408,41364300,51900,2020,September,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,34907,392,62.4,797,27820879,44612075,55975,2020,October,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,37059,395,64.6,797,29536023,45692807,57331,2020,November,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MACKAY,45599,486,67.2,797,36342403,54050149,67817,2020,December,-27.47101,153.024292,-21.15345,149.165543,below 1k
BRISBANE,MORANBAH,0,0,0,780,0,0,0,2019,January,-27.47101,153.024292,-21.99828,148.034836,below 1k
BRISBANE,MORANBAH,0,0,0,780,0,0,0,2019,February,-27.47101,153.024292,-21.99828,148.034836,below 1k
BRISBANE,MORANBAH,0,0,0,780,0,0,0,2019,March,-27.47101,153.024292,-21.99828,148.034836,below 1k
BRISBANE,MORANBAH,0,0,0,780,0,0,0,2019,April,-27.47101,153.024292,-21.99828,148.034836,below 1k
BRISBANE,MORANBAH,0,0,0,780,0,0,0,2019,May,-27.47101,153.024292,-21.99828,148.034836,below 1k
BRISBANE,MORANBAH,0,0,0,780,0,0,0,2019,June,-27.47101,153.024292,-21.99828,148.034836,below 1k
BRISBANE,MORANBAH,0,0,0,780,0,0,0,2019,July,-27.47101,153.024292,-21.99828,148.034836,below 1k
